,sigma,y,z,shearstress,V.Mises
322,-916014235.5272138,-0.019222222222222224,-0.30916666666666665,-180157927.04558957,967704870.1544278
323,-910596509.2284037,-0.020095959595959598,-0.3051515151515151,-183296214.61570925,964353933.7278086
324,-905178782.9295934,-0.02096969696969697,-0.3011363636363636,-186354490.65161046,961006044.5303992
325,-899761056.6307834,-0.021843434343434345,-0.2971212121212121,-189332755.1532934,957658934.8777333
326,-894343330.3319732,-0.022717171717171733,-0.29310606060606054,-192231008.1207579,954310365.635129
327,-888925604.0331631,-0.023590909090909093,-0.28909090909090907,-195049249.5540041,950958126.7124563
328,-883507877.7343528,-0.024464646464646467,-0.28507575757575754,-197787479.45303208,947600037.5178396
329,-878090151.4355428,-0.02533838383838384,-0.281060606060606,-200445697.81784153,944233947.3716981
330,-872672425.1367326,-0.026212121212121207,-0.27704545454545454,-203023904.64843264,940857735.8825902
331,-867254698.8379223,-0.02708585858585858,-0.273030303030303,-227002765.29291108,952219238.9404558
332,-861836972.5391123,-0.02795959595959597,-0.2690151515151515,-229420949.05506548,949033657.3754187
333,-856419246.240302,-0.028833333333333343,-0.2649999999999999,-231759121.28300157,945828100.7796364
334,-851001519.9414918,-0.02970707070707071,-0.26098484848484843,-234017281.97671932,942600579.107632
335,-845583793.6426818,-0.030580808080808083,-0.25696969696969696,-236195431.13621867,939349134.848179
336,-840166067.3438717,-0.03145454545454545,-0.25295454545454543,-238293568.76149967,936071843.1057212
337,-834748341.0450615,-0.032328282828282824,-0.2489393939393939,-240311694.8525624,932766811.6556332
338,-829330614.7462513,-0.0332020202020202,-0.2449242424242424,-242249809.40940666,929432180.9750708
339,-823912888.4474411,-0.03407575757575757,-0.24090909090909088,-244107912.43203264,926066124.2511683
340,-818495162.1486309,-0.03494949494949495,-0.23689393939393935,-245886003.92044017,922666847.3683237
341,-813077435.8498209,-0.035823232323232326,-0.23287878787878785,-247584083.8746295,919232588.8763074
342,-807659709.5510106,-0.03669696969696969,-0.22886363636363632,-249202152.2946003,915761619.9409136
343,-802241983.2522006,-0.03757070707070707,-0.22484848484848483,-250740209.1803529,912252244.2788756
344,-796824256.9533904,-0.03844444444444445,-0.2208333333333333,-252198254.53188697,908702798.0787305
345,-791406530.6545804,-0.039318181818181815,-0.2168181818181818,-253576288.34920284,905111649.909332
346,-785988804.3557701,-0.04019191919191919,-0.21280303030303027,-254874310.63230026,901477200.6176773
347,-780571078.0569599,-0.04106565656565657,-0.20878787878787874,-256092321.38117948,897797883.2177143
348,-775153351.7581497,-0.041939393939393936,-0.20477272727272725,-257230320.59584007,894072162.771781
349,-769735625.4593396,-0.04281313131313131,-0.20075757575757575,-258288308.27628255,890298536.2663205
350,-764317899.1605295,-0.04368686868686869,-0.19674242424242422,-259266284.42250663,886475532.4835094
351,-758900172.8617193,-0.04456060606060606,-0.1927272727272727,-267762428.12277246,889392841.2755277
352,-753482446.5629091,-0.04543434343434343,-0.1887121212121212,-268580381.2005598,885517961.8595781
353,-748064720.2640991,-0.04630808080808081,-0.18469696969696967,-269318322.74412876,881588284.0651507
354,-742646993.9652889,-0.04718181818181818,-0.18068181818181817,-269976252.75347936,877602466.2671086
355,-737229267.6664786,-0.04805555555555555,-0.17666666666666664,-270554171.22861165,873559197.6572939
356,-731811541.3676686,-0.048929292929292934,-0.1726515151515151,-271052078.1695257,869457198.0948682
357,-726393815.0688584,-0.0498030303030303,-0.1686363636363636,-271469973.5762211,865295217.9636227
358,-720976088.7700484,-0.050676767676767674,-0.1646212121212121,-271807857.4486984,861072038.0378824
359,-715558362.4712381,-0.051550505050505055,-0.16060606060606059,-272065729.7869572,856786469.3586428
360,-710140636.1724279,-0.05242424242424242,-0.15659090909090906,-272243590.5909977,852437353.1216336
361,-704722909.8736178,-0.053297979797979796,-0.15257575757575756,-272341439.8608198,848023560.5790282
362,-699305183.5748076,-0.05417171717171717,-0.14856060606060606,-272359277.59642357,843543992.9565811
363,-693887457.2759975,-0.05504545454545454,-0.14454545454545453,-272297103.79780906,838997581.3880358
364,-688469730.9771874,-0.05591919191919192,-0.140530303030303,-272154918.46497595,834383286.8687112
365,-683052004.6783772,-0.056792929292929284,-0.1365151515151515,-271932721.59792477,829700100.2302659
366,-677634278.3795669,-0.05766666666666667,-0.13249999999999995,-271630513.1966551,824947042.1387248
367,-672216552.0807569,-0.05854040404040404,-0.12848484848484848,-271248293.26116717,820123163.117973
368,-666798825.7819467,-0.059414141414141405,-0.12446969696969695,-270786061.7914607,815227543.60103
369,-661381099.4831364,-0.06028787878787878,-0.12045454545454544,-270243818.78753597,810259294.0115739
370,-655963373.1843264,-0.06116161616161616,-0.11643939393939393,-269621564.24939287,805217554.878325
371,-650545646.8855162,-0.06203535353535353,-0.11242424242424241,-268919298.1770315,800101496.9850864
372,-645127920.5867062,-0.0629090909090909,-0.1084090909090909,-261852713.39886656,788600383.2509685
373,-639710194.2878959,-0.06378282828282827,-0.10439393939393937,-260990424.2580685,783311647.6467571
374,-634292467.9890857,-0.06465656565656565,-0.10037878787878787,-260048123.583052,777947308.4244742
375,-628874741.6902757,-0.06553030303030302,-0.09636363636363635,-259025811.3738171,772506668.9741933
376,-623457015.3914655,-0.06640404040404041,-0.09234848484848483,-257923487.63036397,766989065.4077576
377,-618039289.0926553,-0.06727777777777777,-0.08833333333333332,-256741152.35269234,761393867.0598285
378,-612621562.7938452,-0.06815151515151514,-0.0843181818181818,-255478805.54080245,755720477.0559275
379,-607203836.4950349,-0.06902525252525252,-0.08030303030303029,-254136447.1946942,749968332.9531413
380,-601786110.1962248,-0.06989898989898989,-0.07628787878787878,-252714077.31436747,744136907.4596819
381,-596368383.8974147,-0.07077272727272726,-0.07227272727272727,-251211695.89982256,738225709.2400732
382,-590950657.5986046,-0.07164646464646464,-0.06825757575757575,-249629302.95105922,732234283.8133969
383,-585532931.2997944,-0.07252020202020201,-0.06424242424242424,-247966898.46807745,726162214.5527563
384,-580115205.0009842,-0.07339393939393939,-0.06022727272727272,-246224482.4508775,720009123.7949289
385,-574697478.7021741,-0.07426767676767676,-0.056212121212121206,-244402054.8994591,713774674.0700951
386,-569279752.403364,-0.07514141414141413,-0.052196969696969686,-242499615.81382227,707458569.4625442
387,-563862026.1045537,-0.07601515151515151,-0.04818181818181817,-240517165.19396725,701060557.1144042
388,-558444299.8057436,-0.07688888888888888,-0.04416666666666666,-238454703.0398938,694580428.8857116
389,-553026573.5069335,-0.07776262626262626,-0.040151515151515146,-236312229.35160193,688018023.1855791
390,-547608847.2081233,-0.07863636363636363,-0.03613636363636363,-234089744.12909183,681373226.990818
391,-542191120.9093132,-0.079510101010101,-0.03212121212121212,-231787247.37236324,674645978.0701792
392,-536773394.61050296,-0.08038383838383838,-0.028106060606060603,-209237945.64998576,647662899.0927007
393,-531355668.31169283,-0.08125757575757575,-0.024090909090909086,-206775425.8248204,640786295.4387157
394,-525937942.01288265,-0.08213131313131312,-0.020075757575757573,-204232894.46543694,633832741.6550341
395,-520520215.7140725,-0.0830050505050505,-0.01606060606060606,-201610351.57183495,626802597.752898
396,-515102489.4152624,-0.08387878787878787,-0.012045454545454543,-198907797.14401457,619696304.568499
397,-509684763.11645216,-0.08475252525252525,-0.00803030303030303,-196125231.18197605,612514388.9506798
398,-504267036.8176421,-0.08562626262626262,-0.004015151515151515,-193262653.685719,605257469.4704591
399,-498849310.5188319,-0.0865,-0.0,-190320064.65524355,597926262.7082392
400,-498849310.5188319,-0.0865,0.0,108634875.41625857,533155927.5439335
401,-493810428.5943993,-0.08562626262626262,0.0,109265945.13557665,528834453.952933
402,-488771546.6699666,-0.08475252525252525,0.0,109890753.66260885,524524125.3324387
403,-483732664.745534,-0.08387878787878787,0.0,110509300.99735516,520225151.0284632
404,-478693782.8211013,-0.0830050505050505,0.0,111121587.1398156,515937747.30774504
405,-473654900.8966687,-0.08213131313131312,0.0,111727612.0899902,511662137.6000251
406,-468616018.97223604,-0.08125757575757575,0.0,112327375.8478789,507398552.7492161
407,-463577137.04780334,-0.08038383838383838,0.0,112920878.41348176,503147231.2737643
408,-458538255.12337077,-0.079510101010101,0.0,113508119.78679872,498908419.6364982
409,-453499373.1989381,-0.07863636363636363,0.0,114089099.96782981,494682372.52426744
410,-448460491.27450544,-0.07776262626262626,0.0,114663818.95657502,490469353.13767505
411,-443421609.3500728,-0.07688888888888888,0.0,115232276.7530344,486269633.4912065
412,-438382727.4256401,-0.07601515151515151,0.0,115794473.35720788,482083494.72405964
413,-433343845.50120753,-0.07514141414141413,0.0,116350408.7690955,477911227.4219777
414,-428304963.57677484,-0.07426767676767676,0.0,116900082.98869725,473753131.9503812
415,-423266081.6523422,-0.07339393939393939,0.0,117443496.0160131,469609518.79909444
416,-418227199.7279096,-0.07252020202020201,0.0,117980647.8510431,465480708.9389466
417,-413188317.8034769,-0.07164646464646464,0.0,118511538.49378724,461367034.19052416
418,-408149435.8790443,-0.07077272727272726,0.0,119036167.94424549,457268837.60533464
419,-403110553.9546116,-0.06989898989898989,0.0,119554536.20241787,453186473.85962385
420,-398071672.03017896,-0.06902525252525252,0.0,120066643.2683044,449120309.66107196
421,-393032790.1057463,-0.06815151515151514,0.0,120572489.14190502,445070724.16856635
422,-387993908.1813137,-0.06727777777777777,0.0,121072073.82321982,441038109.42522335
423,-382955026.25688106,-0.0664040404040404,0.0,121565397.3122487,437022870.80479336
424,-377916144.3324484,-0.06553030303030302,0.0,122052459.60899174,433025427.4715489
425,-372877262.4080157,-0.06465656565656565,0.0,122533260.71344888,429046212.8537045
426,-367838380.4835831,-0.06378282828282827,0.0,123007800.62562017,425085675.1303697
427,-362799498.55915046,-0.0629090909090909,0.0,123476079.3455056,421144277.7319713
428,-357760616.6347178,-0.062035353535353534,0.0,123938096.87310515,417222499.8540169
429,-352721734.71028525,-0.06116161616161616,0.0,124393853.20841882,413320836.9839897
430,-347682852.78585255,-0.060287878787878786,0.0,124843348.35144663,409439801.44107974
431,-342643970.8614199,-0.05941414141414141,0.0,125286582.30218855,405579922.9283555
432,-337605088.9369873,-0.05854040404040404,0.0,125723555.06064461,401741749.09686935
433,-332566207.0125546,-0.057666666666666665,0.0,126154266.6268148,397925846.1210653
434,-327527325.088122,-0.05679292929292929,0.0,126578717.00069913,394132799.2847203
435,-322488443.1636893,-0.05591919191919192,0.0,126996906.18229757,390363213.5764921
436,-317449561.2392567,-0.05504545454545454,0.0,127408834.17161013,386617714.293982
437,-312410679.31482404,-0.05417171717171717,0.0,127814500.96863686,382896947.6550249
438,-307371797.39039135,-0.053297979797979796,0.0,128213906.57337768,379201581.4147144
439,-302332915.4659587,-0.05242424242424242,0.0,128607050.98583265,375532305.4864444
440,-297294033.5415261,-0.05155050505050505,0.0,128993934.20600174,371889832.5649909
441,-292255151.61709344,-0.050676767676767674,0.0,129374556.23388495,368274898.7493911
442,-287216269.6926608,-0.0498030303030303,0.0,129748917.06948231,364688264.1630759
443,-282177387.7682281,-0.04892929292929293,0.0,130117016.71279378,361130713.56838834
444,-277138505.8437955,-0.04805555555555555,0.0,130478855.16381939,357603056.97227246
445,-272099623.9193629,-0.04718181818181818,0.0,130834432.42255913,354106130.21954066
446,-267060741.9949302,-0.046308080808080805,0.0,131183748.48901299,350640795.56972337
447,-262021860.07049757,-0.04543434343434343,0.0,131526803.36318098,347207942.2530741
448,-256982978.1460649,-0.04456060606060606,0.0,131863597.04506311,343808487.0008435
449,-251944096.22163224,-0.043686868686868684,0.0,132194129.53465934,340443374.5444519
450,-246905214.29719964,-0.04281313131313131,0.0,132518400.83196974,337113578.0776768
451,-241866332.372767,-0.041939393939393936,0.0,132836410.93699424,333820099.67543864
452,-236827450.44833434,-0.04106565656565656,0.0,133148159.84973288,330563970.66221285
453,-231788568.52390167,-0.04019191919191919,0.0,133453647.57018565,327346251.9225192
454,-226749686.59946904,-0.039318181818181815,0.0,133752874.09835252,324168034.145359
455,-221710804.6750364,-0.03844444444444444,0.0,134045839.43423356,321030437.99387175
456,-216671922.75060377,-0.03757070707070707,0.0,134332543.57782874,317934614.19089204
457,-211633040.8261711,-0.03669696969696969,0.0,134612986.52913797,314881743.5105018
458,-206594158.90173846,-0.03582323232323232,0.0,134887168.28816143,311873036.6651037
459,-201555276.9773058,-0.034949494949494946,0.0,135155088.85489896,308909734.077004
460,-196516395.05287316,-0.03407575757575757,0.0,135416748.22935063,305993105.5230018
461,-191477513.12844053,-0.0332020202020202,0.0,135672146.4115164,303124449.640038
462,-186438631.20400786,-0.032328282828282824,0.0,135921283.40139633,300305093.27960485
463,-181399749.27957523,-0.03145454545454545,0.0,136164159.1989904,297536390.6983426
464,-176360867.35514262,-0.03058080808080808,0.0,136400773.80429858,294819722.5721042
465,-171321985.43070996,-0.029707070707070706,0.0,136631127.21732086,292156494.8207511
466,-166283103.5062773,-0.028833333333333332,0.0,136855219.43805733,289548137.23109293
467,-161244221.58184466,-0.02795959595959596,0.0,137073050.4665079,286996101.8657161
468,-156205339.65741202,-0.027085858585858585,0.0,137284620.3026726,284501861.24599326
469,-151166457.73297936,-0.02621212121212121,0.0,137489928.9465514,282066906.298346
470,-146127575.80854672,-0.025338383838383837,0.0,137688976.3981444,279692744.0538794
471,-141088693.88411406,-0.024464646464646463,0.0,137881762.65745145,277380895.0928354
472,-136049811.95968145,-0.02359090909090909,0.0,138068287.72447267,275132890.72695035
473,-131010930.03524879,-0.022717171717171716,0.0,138248551.599208,272950269.91475475
474,-125972048.11081612,-0.021843434343434342,0.0,138422554.2816575,270834575.90715593
475,-120933166.1863835,-0.020969696969696968,0.0,138590295.77182108,268787352.62326986
476,-115894284.26195084,-0.020095959595959594,0.0,138751776.0696988,266810140.75944978
477,-110855402.3375182,-0.01922222222222222,0.0,138906995.17529067,264904473.6377582
478,-105816520.41308555,-0.018348484848484847,0.0,139055953.08859664,263071872.80373955
479,-100777638.4886529,-0.017474747474747473,0.0,139198649.80961677,261313843.38723922
480,-95738756.56422026,-0.0166010101010101,0.0,139335085.338351,259631869.24412748
481,-90699874.63978761,-0.015727272727272725,0.0,139465259.67479938,258027407.90108106
482,-85660992.71535498,-0.014853535353535353,0.0,139589172.8189619,256501885.32996422
483,-80622110.79092233,-0.01397979797979798,0.0,139706824.77083853,255056690.5827665
484,-75583228.86648968,-0.013106060606060605,0.0,139818215.53042927,253693170.3223894
485,-70544346.94205703,-0.012232323232323232,0.0,139923345.09773418,252412623.2887336
486,-65505465.01762439,-0.011358585858585858,0.0,140022213.47275317,251216294.74340034
487,-60466583.09319175,-0.010484848484848484,0.0,140114820.65548635,250105370.93977645
488,-55427701.1687591,-0.00961111111111111,0.0,140201166.6459336,249080973.66819447
489,-50388819.24432645,-0.008737373737373736,0.0,140281251.444095,248144154.9281417
490,-45349937.31989381,-0.007863636363636363,0.0,140355075.04997054,247295891.7810138
491,-40311055.395461164,-0.00698989898989899,0.0,140422637.4635602,246537081.4375868
492,-35272173.471028514,-0.006116161616161616,0.0,140483938.68486398,245868536.63412935
493,-30233291.546595875,-0.005242424242424242,0.0,140538978.7138819,245290981.3498334
494,-25194409.622163225,-0.004368686868686868,0.0,140587757.55061394,244805046.91598982
495,-20155527.697730582,-0.003494949494949495,0.0,140630275.19506013,244411268.56405172
496,-15116645.773297938,-0.002621212121212121,0.0,140666531.64722043,244110082.45545855
497,-10077763.848865291,-0.0017474747474747474,0.0,140696526.90709487,243901823.23088548
498,-5038881.924432646,-0.0008737373737373737,0.0,140720260.97468343,243786722.1105313
499,0.0,-0.0,0.0,140737733.84998614,243764905.5702822
500,-498849310.5188319,-0.0865,5.2965974063123024e-18,-437217508.78310394,906823072.3601075
501,-495212379.97094584,-0.08648911204379019,0.001372405871710886,-436218463.6387147,903379734.8482256
502,-491450782.35467416,-0.0864564509161455,0.0027444662475828467,-435213891.3841192,899865137.250102
503,-487565464.6321007,-0.08640202483933018,0.004115835718753698,-434204039.24350595,896280941.1049888
504,-483557404.91118425,-0.08632584751481799,0.005486169050292834,-433189155.77024585,892628869.0577142
505,-479427612.1995258,-0.08622793811984301,0.0068551212681122,-432169490.7843212,888910705.0956678
506,-475177126.1503549,-0.08610832130257182,0.008222347745811794,-431145295.3094346,885128294.7792873
507,-470807016.8008042,-0.08596702717589848,0.00958750429143746,-430116821.50981486,881283545.4642227
508,-466318384.3025323,-0.08580409130986379,0.010950247234129313,-429084322.6267364,877378426.5131322
509,-461712358.6447664,-0.08561955472270068,0.012310233510639161,-428048052.91476643,873414969.4948453
510,-456990099.36983395,-0.0854134638705081,0.013667120751694756,-427008267.57775867,869395268.3683797
511,-452152795.28125393,-0.085185870635556,0.01502056736818948,-425965222.70460635,865321479.6490413
512,-447201664.144462,-0.08493683231322412,0.01637023263717548,-424919175.20477366,861195822.5535536
513,-442137952.3802445,-0.08466641159757836,0.01771577678763899,-423870382.7436197,857020579.1208652
514,-436962934.7509585,-0.0843746765655877,0.019056861086035753,-422819103.67753327,852798094.3049699
515,-431677914.0396175,-0.08406170065998635,0.02039314792156546,-421765596.98889244,848530776.0357227
516,-426284220.72192264,-0.08372756267078481,0.02172430089116335,-420710122.2208676,844221095.2432952
517,-420783212.6313225,-0.08337234671543498,0.023049984884188024,-419652939.4120821,839871585.8415134
518,-415176274.617186,-0.08299614221765401,0.02436986616678366,-418594309.03114986,835484844.6649421
519,-409464818.1961735,-0.08259904388491239,0.02568361246589578,-417534491.91110325,831063531.3541406
520,-403650281.19689566,-0.08218115168459178,0.026990893052919133,-416473749.1837299,826610368.1830938
521,-397734127.3979473,-0.08174257081881882,0.028291378826956964,-415412342.2138338,822128139.8223495
522,-391717846.15940917,-0.08128341169798106,0.029584742397670352,-414350532.5334389,817619693.0309346
523,-385602952.0479095,-0.08080378991293172,0.030870658167696918,-413288581.7759493,813087936.2696196
524,-379390984.45534015,-0.08030382620589027,0.03214880241461833,-412226751.6102841,808535839.2276082
525,-373083507.21132237,-0.07978364644004629,0.03341885337245562,-411165303.67500436,803966432.2542182
526,-366682108.1895214,-0.07924338156787401,0.03468049131267209,-410104499.5124469,799382805.6865968
527,-360188398.90790796,-0.07868316759816583,0.035933398624663174,-409044600.50288165,794788109.0639998
528,-353604014.1230671,-0.07810314556179274,0.03717725989571334,-407985867.79871166,790185550.2186494
529,-346930611.41865647,-0.07750346147620055,0.03841176199039945,-406928562.2587285,785578394.2326764
530,-340169870.78811955,-0.07688426630865088,0.039636594129421,-405872944.38244283,780969962.2501665
531,-333323494.21175516,-0.07624571593821584,0.04085144796783705,-404819274.24450505,776363630.1328632
532,-326393205.2282536,-0.0755879711165364,0.042056017672690536,-403767811.42923284,771762826.9476513
533,-319380748.5008052,-0.07491119742735394,0.04324999999999999,-402718814.9652623,767171033.2735524
534,-312287889.3778901,-0.0742155652448255,0.04443309437109965,-401672543.26033866,762591779.315633
535,-305116413.4488618,-0.07350124969063299,0.04560500294830845,-400629254.03626364,758028642.8129586
536,-297868126.09443396,-0.07276843058989715,0.0467654307099092,-399589204.2640154,753485246.7275366
537,-290544852.0321863,-0.07201729242590772,0.04791408552441853,-398552650.0990572,748965256.7011033
538,-283148434.8572007,-0.07124802429368053,0.04905067822412967,-397519846.81685245,744472378.2666245
539,-275680736.57794684,-0.07046081985235403,0.050174922677908636,-370288474.6414158,698097795.3531715
540,-268143637.14753112,-0.06965587727643656,0.0512865358632264,-369263935.11002123,693518977.0017262
541,-260539033.99042878,-0.06883339920591697,0.05238523793740816,-368243906.36632866,688978455.3674128
542,-252868841.52481693,-0.06799359269525111,0.053470752308082355,-367228639.52561474,684480293.4180098
543,-245134990.68063062,-0.06713666916123696,0.05454280570281119,-366218384.50437236,680028586.9748197
544,-237339428.41346112,-0.0662628443297916,0.05560112823788565,-365213389.9573957,675627460.1377202
545,-229484117.21442044,-0.06537233818164334,0.05664545348626715,-364213903.21518284,671281060.316316
546,-221571034.61609462,-0.06446537489695277,0.05767551854465922,-363220170.22167134,666993552.8537186
547,-213602172.69471097,-0.06354218279887662,0.05869106409969193,-362232435.4723233,662769115.2313403
548,-205579537.5686423,-0.06260299429608857,0.059691834493202686,-361250941.95257485,658611930.8453231
549,-197505148.8933788,-0.061648045824271636,0.060677577786596784,-360275931.0766661,654526182.3478658
550,-189381039.3530895,-0.060677577786596784,0.061648045824271636,-359307642.6268662,650516044.5497743
551,-181209254.14890558,-0.059691834493202686,0.06260299429608857,-358346314.6931094,646585676.8840473
552,-172991850.48405144,-0.05869106409969193,0.06354218279887662,-357392183.6130573,642739215.4342414
553,-164730897.04595518,-0.05767551854465922,0.06446537489695277,-356445483.9126021,638980764.5357037
554,-156428473.4854671,-0.05664545348626716,0.06537233818164334,-355506448.2468258,635314387.9625367
555,-148086669.89331958,-0.05560112823788564,0.0662628443297916,-354575307.34143096,631744099.7183145
556,-139707586.27395687,-0.05454280570281119,0.06713666916123696,-353652289.9346561,628273854.4540695
557,-131293332.01687095,-0.05347075230808234,0.06799359269525111,-352737622.7196924,624907537.5428852
558,-122846025.36557382,-0.052385237937408166,0.06883339920591697,-351831530.28761524,621648954.8464588
559,-114367792.88434055,-0.051286535863226394,0.06965587727643657,-350934235.07084405,618501822.2151902
560,-105860768.92285922,-0.050174922677908636,0.07046081985235403,-350045957.2871464,615469754.7696095
561,-97327095.0789184,-0.04905067822412967,0.07124802429368053,-349166914.8841991,612556256.017151
562,-88768919.65927246,-0.04791408552441853,0.07201729242590771,-348297323.4847215,609764706.8643253
563,-80188397.13881624,-0.046765430709909184,0.07276843058989717,-347437396.3321933,607098354.5900724
564,-71587687.61820793,-0.04560500294830846,0.07350124969063299,-346587344.2371717,604560301.8513947
565,-62968956.280074745,-0.04443309437109964,0.0742155652448255,-345747375.52422094,602153495.7970948
566,-54334372.84394029,-0.04325,0.07491119742735393,-344917695.97946787,599880717.3694602
567,-45686111.02000901,-0.04205601767269054,0.0755879711165364,-344098508.79879606,597744570.8768905
568,-37026347.96194637,-0.04085144796783705,0.07624571593821584,-343290014.5366928,595747473.9226406
569,-28357263.718791902,-0.039636594129421,0.07688426630865088,-342492411.0557601,593891647.7759056
570,-19681040.686143905,-0.03841176199039946,0.07750346147620055,-341705893.476904,592179108.2713382
571,-10999863.056752384,-0.03717725989571334,0.07810314556179272,-340930654.13021433,590611657.3216573
572,-2315916.2706608474,-0.035933398624663174,0.07868316759816583,-340166882.506546,589190875.1252345
573,6368613.534966886,-0.03468049131267208,0.07924338156787401,-339414765.209816,587918113.1464324
574,15051540.076194912,-0.03341885337245563,0.07978364644004628,-338674485.9100268,586794487.9409895
575,23730677.472700685,-0.03214880241461833,0.08030382620589027,-337946225.29702854,585820875.8919771
576,32403840.79805845,-0.03087065816769691,0.08080378991293173,-337230161.0350314,584997908.9138743
577,41068846.629782885,-0.029584742397670342,0.08128341169798108,-336526467.71787894,584325971.1732129
578,49723513.598994225,-0.028291378826956967,0.08174257081881882,-335835316.8250961,583805196.8642172
579,58365662.93956596,-0.026990893052919133,0.08218115168459178,-335156876.6787188,583435469.0670398
580,66993119.03661758,-0.025683612465895775,0.08259904388491239,-334491312.4009216,583216419.7048358
581,75603709.97421426,-0.024369866166783664,0.08299614221765401,-333838785.87244684,583147430.6041598
582,84195268.0821346,-0.023049984884188024,0.08337234671543498,-333199455.69185406,583227635.6513518
583,92765630.4815706,-0.02172430089116335,0.08372756267078481,-332573477.13559246,583455924.025816
584,101312639.62962021,-0.020393147921565453,0.08406170065998635,-331961002.118911,583830944.4797323
585,109834143.86243778,-0.019056861086035763,0.0843746765655877,-331362179.1576153,584351110.6229244
586,118327997.93690352,-0.01771577678763899,0.08466641159757836,-330777153.33067846,585014607.1615626
587,126792063.57067716,-0.01637023263717548,0.08493683231322412,-330206066.2437193,585819397.0303179
588,135224209.98049924,-0.015020567368189472,0.085185870635556,-329649055.99335283,586763229.3496041
589,143622314.41860396,-0.013667120751694765,0.0854134638705081,-329106257.1324263,587843648.1328181
590,151984262.70711002,-0.012310233510639163,0.08561955472270068,-328577800.6361456,589058001.6630652
591,160307949.77025345,-0.010950247234129311,0.08580409130986379,-328063813.8691024,590403452.4548153
592,168591280.16432905,-0.009587504291437452,0.08596702717589848,-327564420.55321205,591876987.7132679
593,176832168.60520735,-0.0082223477458118,0.08610832130257182,-327079740.7365666,593475430.2029018
594,185028540.4932935,-0.006855121268112201,0.08622793811984301,-326609890.7632128,595195449.436697
595,193178332.43579686,-0.00548616905029283,0.08632584751481799,-326154983.2438643,597033573.098776
596,201279492.76617897,-0.0041158357187537084,0.08640202483933018,-325715127.0275516,598986198.6155711
597,209329982.06064954,-0.0027444662475828514,0.0864564509161455,-325290427.17422,601049604.7940398
598,217327773.6515809,-0.0013724058717108857,0.08648911204379019,-324880984.92828166,603219963.4497054
599,225270854.13771,-0.0,0.0865,-319573064.6195205,597601697.2991878
